
C0001|p550|PROD|201312010710|47|93|140

C0001|p550|PROD|201312010810|44|97|141

C0001|p550|PROD|201312010910|46|104|150

C0001|p550|PROD|201312011010|44|103|147

C0001|p550|PROD|201312011110|47|103|150

C0001|p550|PROD|201312011210|45|104|149

C0001|p550|PROD|201312011310|44|107|151

C0001|p550|PROD|201312011410|44|108|152

C0001|p550|PROD|201312011510|48|106|154

C0001|p550|PROD|201312011610|45|107|152

C0001|p550|PROD|201312011710|44|105|149

C0001|p550|PROD|201312011810|46|110|156

C0001|p550|PROD|201312011910|45|110|155

C0001|p550|PROD|201312012010|46|106|152

C0001|p550|PROD|201312012110|46|113|159

C0001|p550|PROD|201312012210|45|117|162

C0001|p550|PROD|201312012310|46|121|167

C0001|p550|PROD|201312020010|45|126|171

C0001|p550|PROD|201312020110|45|128|173

C0001|p550|PROD|201312020210|44|125|169

C0001|p550|PROD|201312020310|46|119|165

C0001|p550|PROD|201312020410|47|120|167

C0001|p550|PROD|201312020510|45|117|162

C0001|p550|PROD|201312020610|54|120|174

C0001|p550|PROD|201312020710|47|100|147

C0001|p550|PROD|201312020810|46|146|192

C0001|p550|PROD|201312020910|45|165|210

C0001|p550|PROD|201312021010|45|171|216

C0001|p550|PROD|201312021110|44|181|225

C0001|p550|PROD|201312021210|45|169|214

C0001|p550|PROD|201312021310|49|173|222

C0001|p550|PROD|201312021410|44|178|222

C0001|p550|PROD|201312021510|44|177|221

C0001|p550|PROD|201312021610|46|173|219

C0001|p550|PROD|201312021710|45|138|183

C0001|p550|PROD|201312021810|45|128|173

C0001|p550|PROD|201312021910|44|123|167

C0001|p550|PROD|201312022010|45|125|170

C0001|p550|PROD|201312022110|45|122|167

C0001|p550|PROD|201312022210|45|125|170

C0001|p550|PROD|201312022310|46|109|155

C0001|p550|PROD|201312030010|44|119|163

C0001|p550|PROD|201312030110|45|114|159

C0001|p550|PROD|201312030210|48|116|164

C0001|p550|PROD|201312030310|46|117|163

C0001|p550|PROD|201312030410|45|112|157

C0001|p550|PROD|201312030510|44|109|153

C0001|p550|PROD|201312030610|55|108|163

C0001|p550|PROD|201312030710|46|96|142

C0001|p550|PROD|201312030810|44|147|191

C0001|p550|PROD|201312030910|47|167|214

C0001|p550|PROD|201312031010|45|169|214

C0001|p550|PROD|201312031110|46|180|226

C0001|p550|PROD|201312031210|44|175|219

C0001|p550|PROD|201312031310|45|176|221

C0001|p550|PROD|201312031410|47|172|219

C0001|p550|PROD|201312031510|46|176|222

C0001|p550|PROD|201312031610|44|174|218

C0001|p550|PROD|201312031710|45|143|188

C0001|p550|PROD|201312031810|45|125|170

C0001|p550|PROD|201312031910|45|128|173

C0001|p550|PROD|201312032010|46|113|159

C0001|p550|PROD|201312032110|45|110|155

C0001|p550|PROD|201312032210|44|115|159

C0001|p550|PROD|201312032310|46|120|166

C0001|p550|PROD|201312040010|45|122|167

C0001|p550|PROD|201312040110|45|125|170

C0001|p550|PROD|201312040210|44|125|169

C0001|p550|PROD|201312040310|44|126|170

C0001|p550|PROD|201312040410|47|118|165

C0001|p550|PROD|201312040510|46|121|167

C0001|p550|PROD|201312040610|53|112|165

C0001|p550|PROD|201312040710|45|111|156

C0001|p550|PROD|201312040810|46|147|193

C0001|p550|PROD|201312040910|45|176|221

C0001|p550|PROD|201312041010|45|171|216

C0001|p550|PROD|201312041110|45|176|221

C0001|p550|PROD|201312041210|44|191|235

C0001|p550|PROD|201312041310|45|208|253

C0001|p550|PROD|201312041410|47|187|234

C0001|p550|PROD|201312041510|47|187|234

C0001|p550|PROD|201312041610|48|197|245

C0001|p550|PROD|201312041710|47|148|195

C0001|p550|PROD|201312041810|45|130|175

C0001|p550|PROD|201312041910|44|128|172

C0001|p550|PROD|201312042010|45|117|162

C0001|p550|PROD|201312042110|45|107|152

C0001|p550|PROD|201312042210|45|111|156

C0001|p550|PROD|201312042310|45|114|159

C0001|p550|PROD|201312050010|44|116|160

C0001|p550|PROD|201312050110|45|116|161

C0001|p550|PROD|201312050210|48|121|169

C0001|p550|PROD|201312050310|45|122|167

C0001|p550|PROD|201312050410|46|115|161

C0001|p550|PROD|201312050510|45|111|156

C0001|p550|PROD|201312050610|54|120|174

C0001|p550|PROD|201312050710|46|121|167

C0001|p550|PROD|201312050810|46|158|204

C0001|p550|PROD|201312050910|44|191|235

C0001|p550|PROD|201312051010|44|191|235

C0001|p550|PROD|201312051110|47|193|240

C0001|p550|PROD|201312051210|45|192|237

C0001|p550|PROD|201312051310|44|197|241

C0001|p550|PROD|201312051410|47|206|253

C0001|p550|PROD|201312051510|44|177|221

C0001|p550|PROD|201312051610|46|171|217

C0001|p550|PROD|201312051710|46|140|186

C0001|p550|PROD|201312051810|44|141|185

C0001|p550|PROD|201312051910|44|134|178

C0001|p550|PROD|201312052010|46|116|162

C0001|p550|PROD|201312052110|45|124|169

C0001|p550|PROD|201312052210|44|132|176

C0001|p550|PROD|201312052310|45|141|186

C0001|p550|PROD|201312060010|44|141|185

C0001|p550|PROD|201312060110|45|141|186

C0001|p550|PROD|201312060210|46|116|162

C0001|p550|PROD|201312060310|45|127|172

C0001|p550|PROD|201312060410|45|130|175

C0001|p550|PROD|201312060510|46|125|171

C0001|p550|PROD|201312060610|54|134|188

C0001|p550|PROD|201312060710|46|124|170

C0001|p550|PROD|201312060810|45|153|198

C0001|p550|PROD|201312060910|46|196|242

C0001|p550|PROD|201312061010|45|208|253

C0001|p550|PROD|201312061110|46|198|244

C0001|p550|PROD|201312061210|45|170|215

C0001|p550|PROD|201312061310|44|174|218

C0001|p550|PROD|201312061410|45|176|221

C0001|p550|PROD|201312061510|47|183|230

C0001|p550|PROD|201312061610|45|180|225

C0001|p550|PROD|201312061710|45|121|166

C0001|p550|PROD|201312061810|46|109|155

C0001|p550|PROD|201312061910|46|105|151

C0001|p550|PROD|201312062010|45|85|130

C0001|p550|PROD|201312062110|45|90|135

C0001|p550|PROD|201312062210|44|98|142

C0001|p550|PROD|201312062310|45|99|144

C0001|p550|PROD|201312070010|45|98|143

C0001|p550|PROD|201312070110|45|101|146

C0001|p550|PROD|201312070210|46|102|148

C0001|p550|PROD|201312070310|45|104|149

C0001|p550|PROD|201312070410|48|107|155

C0001|p550|PROD|201312070510|45|109|154

C0001|p550|PROD|201312070610|53|111|164

C0001|p550|PROD|201312070710|46|114|160

C0001|p550|PROD|201312070810|47|129|176

C0001|p550|PROD|201312070910|45|158|203

C0001|p550|PROD|201312071010|45|157|202

C0001|p550|PROD|201312071110|44|161|205

C0001|p550|PROD|201312071210|45|113|158

C0001|p550|PROD|201312071310|48|113|161

C0001|p550|PROD|201312071410|46|113|159

C0001|p550|PROD|201312071510|44|121|165

C0001|p550|PROD|201312071610|45|128|173

C0001|p550|PROD|201312071710|45|129|174

C0001|p550|PROD|201312071810|46|116|162

C0001|p550|PROD|201312071910|46|101|147

C0001|p550|PROD|201312072010|45|97|142

C0001|p550|PROD|201312072110|54|105|159

C0001|p550|PROD|201312072210|46|104|150

C0001|p550|PROD|201312072310|44|106|150

C0001|p550|PROD|201312080010|45|106|151

C0001|p550|PROD|201312080110|45|109|154

C0001|p550|PROD|201312080210|45|113|158

C0001|p550|PROD|201312080310|46|114|160

C0001|p550|PROD|201312080410|46|110|156

C0001|p550|PROD|201312080510|46|112|158

C0001|p550|PROD|201312080610|55|113|168

C0001|p550|PROD|201312080710|47|111|158

C0001|p550|PROD|201312080810|44|111|155

C0001|p550|PROD|201312080910|47|114|161

C0001|p550|PROD|201312081010|45|113|158

C0001|p550|PROD|201312081110|44|121|165

C0001|p550|PROD|201312081210|45|123|168

C0001|p550|PROD|201312081310|47|123|170

C0001|p550|PROD|201312081410|45|110|155

C0001|p550|PROD|201312081510|45|111|156

C0001|p550|PROD|201312081610|44|115|159

C0001|p550|PROD|201312081710|46|113|159

C0001|p550|PROD|201312081810|46|109|155

C0001|p550|PROD|201312081910|45|110|155

C0001|p550|PROD|201312082010|45|116|161

C0001|p550|PROD|201312082110|44|126|170

C0001|p550|PROD|201312082210|45|130|175

C0001|p550|PROD|201312082310|46|128|174

C0001|p550|PROD|201312090010|44|131|175

C0001|p550|PROD|201312090110|45|110|155

C0001|p550|PROD|201312090210|46|109|155

C0001|p550|PROD|201312090310|45|111|156

C0001|p550|PROD|201312090410|45|113|158

C0001|p550|PROD|201312090510|44|111|155

C0001|p550|PROD|201312090610|54|114|168

C0001|p550|PROD|201312090710|46|110|156

C0001|p550|PROD|201312090810|45|161|206

C0001|p550|PROD|201312090910|44|172|216

C0001|p550|PROD|201312091010|45|171|216

C0001|p550|PROD|201312091110|47|177|224

C0001|p550|PROD|201312091210|47|175|222

C0001|p550|PROD|201312091310|44|177|221

C0001|p550|PROD|201312091410|47|171|218

C0001|p550|PROD|201312091510|45|175|220

C0001|p550|PROD|201312091610|47|176|223

C0001|p550|PROD|201312091710|47|133|180

C0001|p550|PROD|201312091810|47|123|170

C0001|p550|PROD|201312091910|47|127|174

C0001|p550|PROD|201312092010|47|110|157

C0001|p550|PROD|201312092110|48|122|170

C0001|p550|PROD|201312092210|46|113|159

C0001|p550|PROD|201312092310|48|109|157

C0001|p550|PROD|201312100010|48|114|162

C0001|p550|PROD|201312100110|46|103|149

C0001|p550|PROD|201312100210|49|103|152

C0001|p550|PROD|201312100310|45|104|149

C0001|p550|PROD|201312100410|45|107|152

C0001|p550|PROD|201312100510|44|105|149

C0001|p550|PROD|201312100610|50|105|155

C0001|p550|PROD|201312100710|46|103|149

C0001|p550|PROD|201312100810|46|141|187

C0001|p550|PROD|201312100910|45|160|205

C0001|p550|PROD|201312101010|46|164|210

C0001|p550|PROD|201312101110|46|169|215

C0001|p550|PROD|201312101210|44|169|213

C0001|p550|PROD|201312101310|44|166|210

C0001|p550|PROD|201312101410|48|167|215

C0001|p550|PROD|201312101510|47|164|211

C0001|p550|PROD|201312101610|49|167|216

C0001|p550|PROD|201312101710|45|135|180

C0001|p550|PROD|201312101810|44|121|165

C0001|p550|PROD|201312101910|45|111|156

C0001|p550|PROD|201312102010|45|109|154

C0001|p550|PROD|201312102110|44|119|163

C0001|p550|PROD|201312102210|44|106|150

C0001|p550|PROD|201312102310|46|111|157

C0001|p550|PROD|201312110010|46|114|160

C0001|p550|PROD|201312110110|46|114|160

C0001|p550|PROD|201312110210|44|116|160

C0001|p550|PROD|201312110310|44|104|148

C0001|p550|PROD|201312110410|46|108|154

C0001|p550|PROD|201312110510|45|103|148

C0001|p550|PROD|201312110610|53|104|157

C0001|p550|PROD|201312110710|46|104|150

C0001|p550|PROD|201312110810|47|141|188

C0001|p550|PROD|201312110910|47|162|209

C0001|p550|PROD|201312111010|46|165|211

C0001|p550|PROD|201312111110|44|166|210

C0001|p550|PROD|201312111210|45|153|198

C0001|p550|PROD|201312111310|47|158|205

C0001|p550|PROD|201312111410|46|162|208

C0001|p550|PROD|201312111510|45|161|206

C0001|p550|PROD|201312111610|46|161|207

C0001|p550|PROD|201312111710|50|133|183

C0001|p550|PROD|201312111810|46|121|167

C0001|p550|PROD|201312111910|46|109|155

C0001|p550|PROD|201312112010|45|100|145

C0001|p550|PROD|201312112110|45|107|152

C0001|p550|PROD|201312112210|46|109|155

C0001|p550|PROD|201312112310|45|109|154

C0001|p550|PROD|201312120010|44|108|152

C0001|p550|PROD|201312120110|44|111|155

C0001|p550|PROD|201312120210|47|113|160

C0001|p550|PROD|201312120310|46|110|156

C0001|p550|PROD|201312120410|46|113|159

C0001|p550|PROD|201312120510|45|109|154

C0001|p550|PROD|201312120610|53|111|164

C0001|p550|PROD|201312120710|46|108|154

C0001|p550|PROD|201312120810|47|148|195

C0001|p550|PROD|201312120910|44|161|205

C0001|p550|PROD|201312121010|45|172|217

C0001|p550|PROD|201312121110|47|172|219

C0001|p550|PROD|201312121210|46|163|209

C0001|p550|PROD|201312121310|46|165|211

C0001|p550|PROD|201312121410|45|163|208

C0001|p550|PROD|201312121510|46|176|222

C0001|p550|PROD|201312121610|47|167|214

C0001|p550|PROD|201312121710|45|131|176

C0001|p550|PROD|201312121810|45|127|172

C0001|p550|PROD|201312121910|45|116|161

C0001|p550|PROD|201312122010|45|99|144

C0001|p550|PROD|201312122110|44|107|151

C0001|p550|PROD|201312122210|45|112|157

C0001|p550|PROD|201312122310|46|113|159

C0001|p550|PROD|201312130010|46|120|166

C0001|p550|PROD|201312130110|46|127|173

C0001|p550|PROD|201312130210|44|127|171

C0001|p550|PROD|201312130310|44|129|173

C0001|p550|PROD|201312130410|46|136|182

C0001|p550|PROD|201312130510|47|129|176

C0001|p550|PROD|201312130610|55|103|158

C0001|p550|PROD|201312130710|45|108|153

C0001|p550|PROD|201312130810|47|143|190

C0001|p550|PROD|201312130910|45|197|242

C0001|p550|PROD|201312131010|46|183|229

C0001|p550|PROD|201312131110|46|190|236

C0001|p550|PROD|201312131210|45|188|233

C0001|p550|PROD|201312131310|46|191|237

C0001|p550|PROD|201312131410|45|197|242

C0001|p550|PROD|201312131510|46|168|214

C0001|p550|PROD|201312131610|46|165|211

C0001|p550|PROD|201312131710|46|130|176

C0001|p550|PROD|201312131810|45|129|174

C0001|p550|PROD|201312131910|44|123|167

C0001|p550|PROD|201312132010|44|102|146

C0001|p550|PROD|201312132110|45|104|149

C0001|p550|PROD|201312132210|46|111|157

C0001|p550|PROD|201312132310|45|107|152

C0001|p550|PROD|201312140010|44|107|151

C0001|p550|PROD|201312140110|44|114|158

C0001|p550|PROD|201312140210|47|108|155

C0001|p550|PROD|201312140310|45|109|154

C0001|p550|PROD|201312140410|47|115|162

C0001|p550|PROD|201312140510|44|116|160

C0001|p550|PROD|201312140610|46|120|166

C0001|p550|PROD|201312140710|48|124|172

C0001|p550|PROD|201312140810|47|148|195

C0001|p550|PROD|201312140910|47|164|211

C0001|p550|PROD|201312141010|45|167|212

C0001|p550|PROD|201312141110|46|176|222

C0001|p550|PROD|201312141210|46|164|210

C0001|p550|PROD|201312141310|45|122|167

C0001|p550|PROD|201312141410|46|121|167

C0001|p550|PROD|201312141510|44|127|171

C0001|p550|PROD|201312141610|46|127|173

C0001|p550|PROD|201312141710|46|131|177

C0001|p550|PROD|201312141810|45|132|177

C0001|p550|PROD|201312141910|46|132|178

C0001|p550|PROD|201312142010|46|146|192

C0001|p550|PROD|201312142110|54|115|169

C0001|p550|PROD|201312142210|45|119|164

C0001|p550|PROD|201312142310|45|121|166

C0001|p550|PROD|201312150010|46|114|160

C0001|p550|PROD|201312150110|46|118|164

C0001|p550|PROD|201312150210|44|121|165

C0001|p550|PROD|201312150310|44|124|168

C0001|p550|PROD|201312150410|45|127|172

C0001|p550|PROD|201312150510|45|130|175

C0001|p550|PROD|201312150610|55|133|188

C0001|p550|PROD|201312150710|46|133|179

C0001|p550|PROD|201312150810|44|143|187

C0001|p550|PROD|201312150910|45|148|193

C0001|p550|PROD|201312151010|45|154|199

C0001|p550|PROD|201312151110|46|155|201

C0001|p550|PROD|201312151210|46|161|207

C0001|p550|PROD|201312151310|46|112|158

C0001|p550|PROD|201312151410|45|119|164

C0001|p550|PROD|201312151510|44|120|164

C0001|p550|PROD|201312151610|44|126|170

C0001|p550|PROD|201312151710|46|123|169

C0001|p550|PROD|201312151810|46|118|164

C0001|p550|PROD|201312151910|45|115|160

C0001|p550|PROD|201312152010|44|119|163

C0001|p550|PROD|201312152110|45|121|166

C0001|p550|PROD|201312152210|45|123|168

C0001|p550|PROD|201312152310|44|127|171

C0001|p550|PROD|201312160010|45|119|164

C0001|p550|PROD|201312160110|46|97|143

C0001|p550|PROD|201312160210|45|102|147

C0001|p550|PROD|201312160310|44|104|148

C0001|p550|PROD|201312160410|45|107|152

C0001|p550|PROD|201312160510|45|108|153

C0001|p550|PROD|201312160610|54|115|169

C0001|p550|PROD|201312160710|47|113|160

C0001|p550|PROD|201312160810|48|160|208

C0001|p550|PROD|201312160910|46|172|218

C0001|p550|PROD|201312161010|45|186|231

C0001|p550|PROD|201312161110|45|185|230

C0001|p550|PROD|201312161210|46|176|222

C0001|p550|PROD|201312161310|46|175|221

C0001|p550|PROD|201312161410|48|174|222

C0001|p550|PROD|201312161510|44|169|213

C0001|p550|PROD|201312161610|44|165|209

C0001|p550|PROD|201312161710|45|145|190

C0001|p550|PROD|201312161810|46|132|178

C0001|p550|PROD|201312161910|46|116|162

C0001|p550|PROD|201312162010|44|105|149

C0001|p550|PROD|201312162110|45|114|159

C0001|p550|PROD|201312162210|45|122|167

C0001|p550|PROD|201312162310|45|120|165

C0001|p550|PROD|201312170010|44|112|156

C0001|p550|PROD|201312170110|45|109|154

C0001|p550|PROD|201312170210|48|113|161

C0001|p550|PROD|201312170310|46|109|155

C0001|p550|PROD|201312170410|45|113|158

C0001|p550|PROD|201312170510|44|110|154

C0001|p550|PROD|201312170610|53|98|151

C0001|p550|PROD|201312170710|46|100|146

C0001|p550|PROD|201312170810|46|139|185

C0001|p550|PROD|201312170910|44|166|210

C0001|p550|PROD|201312171010|45|177|222

C0001|p550|PROD|201312171110|45|177|222

C0001|p550|PROD|201312171210|45|176|221

C0001|p550|PROD|201312171310|44|176|220

C0001|p550|PROD|201312171410|46|179|225

C0001|p550|PROD|201312171510|46|182|228

C0001|p550|PROD|201312171610|45|180|225

C0001|p550|PROD|201312171710|44|152|196

C0001|p550|PROD|201312171810|46|128|174

C0001|p550|PROD|201312171910|46|118|164

C0001|p550|PROD|201312172010|46|104|150

C0001|p550|PROD|201312172110|45|118|163

C0001|p550|PROD|201312172210|44|117|161

C0001|p550|PROD|201312172310|44|119|163

C0001|p550|PROD|201312180010|45|124|169

C0001|p550|PROD|201312180110|45|122|167

C0001|p550|PROD|201312180210|45|121|166

C0001|p550|PROD|201312180310|45|119|164

C0001|p550|PROD|201312180410|45|122|167

C0001|p550|PROD|201312180510|45|120|165

C0001|p550|PROD|201312180610|54|105|159

C0001|p550|PROD|201312180710|46|100|146

C0001|p550|PROD|201312180810|46|134|180

C0001|p550|PROD|201312180910|46|158|204

C0001|p550|PROD|201312181010|46|184|230

C0001|p550|PROD|201312181110|45|174|219

C0001|p550|PROD|201312181210|45|181|226

C0001|p550|PROD|201312181310|46|178|224

C0001|p550|PROD|201312181410|47|180|227

C0001|p550|PROD|201312181510|46|181|227

C0001|p550|PROD|201312181610|44|177|221

C0001|p550|PROD|201312181710|44|145|189

C0001|p550|PROD|201312181810|45|138|183

C0001|p550|PROD|201312181910|46|129|175

C0001|p550|PROD|201312182010|44|113|157

C0001|p550|PROD|201312182110|45|113|158

C0001|p550|PROD|201312182210|45|116|161

C0001|p550|PROD|201312182310|47|118|165

C0001|p550|PROD|201312190010|47|109|156

C0001|p550|PROD|201312190110|47|110|157

C0001|p550|PROD|201312190210|48|115|163

C0001|p550|PROD|201312190310|46|112|158

C0001|p550|PROD|201312190410|48|114|162

C0001|p550|PROD|201312190510|48|114|162

C0001|p550|PROD|201312190610|54|115|169

C0001|p550|PROD|201312190710|50|112|162

C0001|p550|PROD|201312190810|50|146|196

C0001|p550|PROD|201312190910|44|165|210

C0001|p550|PROD|201312191010|48|170|219

C0001|p550|PROD|201312191110|49|168|218

C0001|p550|PROD|201312191210|54|154|208

C0001|p550|PROD|201312191310|45|160|205

C0001|p550|PROD|201312191410|45|179|224

C0001|p550|PROD|201312191510|46|170|216

C0001|p550|PROD|201312191610|47|169|216

C0001|p550|PROD|201312191710|45|146|191

C0001|p550|PROD|201312191810|45|144|189

C0001|p550|PROD|201312191910|45|133|178

C0001|p550|PROD|201312192010|45|118|163

C0001|p550|PROD|201312192110|45|110|155

C0001|p550|PROD|201312192210|44|110|154

C0001|p550|PROD|201312192310|47|118|165

C0001|p550|PROD|201312200010|47|122|169

C0001|p550|PROD|201312200110|47|120|167

C0001|p550|PROD|201312200210|44|118|162

C0001|p550|PROD|201312200310|45|117|162

C0001|p550|PROD|201312200410|47|120|167

C0001|p550|PROD|201312200510|46|117|163

C0001|p550|PROD|201312200610|53|123|176

C0001|p550|PROD|201312200710|47|116|163

C0001|p550|PROD|201312200810|47|149|196

C0001|p550|PROD|201312200910|47|165|212

C0001|p550|PROD|201312201010|46|173|219

C0001|p550|PROD|201312201110|45|177|222

C0001|p550|PROD|201312201210|44|171|215

C0001|p550|PROD|201312201310|47|170|217

C0001|p550|PROD|201312201410|46|181|227

C0001|p550|PROD|201312201510|45|182|227

C0001|p550|PROD|201312201610|45|179|224

C0001|p550|PROD|201312201710|45|137|182

C0001|p550|PROD|201312201810|45|131|176

C0001|p550|PROD|201312201910|44|108|152

C0001|p550|PROD|201312202010|44|98|142

C0001|p550|PROD|201312202110|46|112|158

C0001|p550|PROD|201312202210|46|110|156

C0001|p550|PROD|201312202310|45|110|155

C0001|p550|PROD|201312210010|44|109|153

C0001|p550|PROD|201312210110|45|112|157

C0001|p550|PROD|201312210210|47|113|160

C0001|p550|PROD|201312210310|46|114|160

C0001|p550|PROD|201312210410|46|120|166

C0001|p550|PROD|201312210510|45|123|168

C0001|p550|PROD|201312210610|53|109|162

C0001|p550|PROD|201312210710|46|116|162

C0001|p550|PROD|201312210810|47|136|183

C0001|p550|PROD|201312210910|44|151|195

C0001|p550|PROD|201312211010|45|141|186

C0001|p550|PROD|201312211110|45|148|193

C0001|p550|PROD|201312211210|45|130|175

C0001|p550|PROD|201312211310|45|129|174

C0001|p550|PROD|201312211410|44|127|171

C0001|p550|PROD|201312211510|44|133|177

C0001|p550|PROD|201312211610|46|121|167

C0001|p550|PROD|201312211710|46|110|156

C0001|p550|PROD|201312211810|44|110|154

C0001|p550|PROD|201312211910|46|109|155

C0001|p550|PROD|201312212010|46|108|154

C0001|p550|PROD|201312212110|56|111|167

C0001|p550|PROD|201312212210|44|109|153

C0001|p550|PROD|201312212310|45|109|154

C0001|p550|PROD|201312220010|46|108|154

C0001|p550|PROD|201312220110|45|113|158

C0001|p550|PROD|201312220210|44|114|158

C0001|p550|PROD|201312220310|44|116|160

C0001|p550|PROD|201312220410|46|121|167

C0001|p550|PROD|201312220510|45|119|164

C0001|p550|PROD|201312220610|53|112|165

C0001|p550|PROD|201312220710|45|105|150

C0001|p550|PROD|201312220810|45|111|156

C0001|p550|PROD|201312220910|45|117|162

C0001|p550|PROD|201312221010|45|122|167

C0001|p550|PROD|201312221110|45|126|171

C0001|p550|PROD|201312221210|47|127|174

C0001|p550|PROD|201312221310|47|128|175

C0001|p550|PROD|201312221410|46|134|180

C0001|p550|PROD|201312221510|45|137|182

C0001|p550|PROD|201312221610|47|118|165

C0001|p550|PROD|201312221710|45|108|153

C0001|p550|PROD|201312221810|44|108|152

C0001|p550|PROD|201312221910|45|110|155

